img,angle
IMG\right_2018_07_16_17_12_19_092.jp,0.0
IMG\right_2018_07_16_17_12_19_158.jp,0.0
IMG\right_2018_07_16_17_12_19_233.jp,0.0
IMG\right_2018_07_16_17_12_19_308.jp,0.0
IMG\right_2018_07_16_17_12_19_378.jp,0.0
IMG\right_2018_07_16_17_12_19_451.jp,-0.15
IMG\right_2018_07_16_17_12_19_523.jp,-0.2803223
IMG\right_2018_07_16_17_12_19_594.jp,-0.06638782
IMG\right_2018_07_16_17_12_19_665.jp,0.0
IMG\right_2018_07_16_17_12_19_739.jp,0.0
IMG\right_2018_07_16_17_12_19_813.jp,-0.1
IMG\right_2018_07_16_17_12_19_881.jp,-0.0884206
IMG\right_2018_07_16_17_12_19_957.jp,0.0
IMG\right_2018_07_16_17_12_20_032.jp,0.0
IMG\right_2018_07_16_17_12_20_104.jp,0.0
IMG\right_2018_07_16_17_12_20_171.jp,0.0
IMG\right_2018_07_16_17_12_20_244.jp,-0.15
IMG\right_2018_07_16_17_12_20_311.jp,-0.3
IMG\right_2018_07_16_17_12_20_379.jp,-0.1916862
IMG\right_2018_07_16_17_12_20_454.jp,0.0
IMG\right_2018_07_16_17_12_20_522.jp,0.0
IMG\right_2018_07_16_17_12_20_590.jp,0.0
IMG\right_2018_07_16_17_12_20_657.jp,0.0
IMG\right_2018_07_16_17_12_20_728.jp,0.0
IMG\right_2018_07_16_17_12_20_798.jp,0.0
IMG\right_2018_07_16_17_12_20_868.jp,-0.2
IMG\right_2018_07_16_17_12_20_939.jp,-0.205132
IMG\right_2018_07_16_17_12_21_015.jp,0.0
IMG\right_2018_07_16_17_12_21_090.jp,0.0
IMG\right_2018_07_16_17_12_21_159.jp,0.0
IMG\right_2018_07_16_17_12_21_229.jp,0.0
IMG\right_2018_07_16_17_12_21_301.jp,0.0
IMG\right_2018_07_16_17_12_21_375.jp,0.0
IMG\right_2018_07_16_17_12_21_444.jp,0.0
IMG\right_2018_07_16_17_12_21_512.jp,0.0
IMG\right_2018_07_16_17_12_21_579.jp,0.0
IMG\right_2018_07_16_17_12_21_648.jp,0.0
IMG\right_2018_07_16_17_12_21_722.jp,0.0
IMG\right_2018_07_16_17_12_21_789.jp,0.0
IMG\right_2018_07_16_17_12_21_862.jp,0.0
IMG\right_2018_07_16_17_12_21_931.jp,-0.15
IMG\right_2018_07_16_17_12_21_999.jp,-0.1764287
IMG\right_2018_07_16_17_12_22_073.jp,0.0
IMG\right_2018_07_16_17_12_22_148.jp,0.0
IMG\right_2018_07_16_17_12_22_214.jp,0.0
IMG\right_2018_07_16_17_12_22_282.jp,0.0
IMG\right_2018_07_16_17_12_22_355.jp,0.0
IMG\right_2018_07_16_17_12_22_426.jp,0.0
IMG\right_2018_07_16_17_12_22_492.jp,-0.05
IMG\right_2018_07_16_17_12_22_567.jp,-0.25
IMG\right_2018_07_16_17_12_22_640.jp,-0.3423059
IMG\right_2018_07_16_17_12_22_715.jp,-0.0951762
IMG\right_2018_07_16_17_12_22_786.jp,0.0
IMG\right_2018_07_16_17_12_22_857.jp,0.0
IMG\right_2018_07_16_17_12_22_930.jp,0.0
IMG\right_2018_07_16_17_12_23_003.jp,-0.05
IMG\right_2018_07_16_17_12_23_075.jp,-0.2
IMG\right_2018_07_16_17_12_23_149.jp,-0.1401458
IMG\right_2018_07_16_17_12_23_220.jp,0.0
IMG\right_2018_07_16_17_12_23_291.jp,0.0
IMG\right_2018_07_16_17_12_23_361.jp,0.0
IMG\right_2018_07_16_17_12_23_432.jp,-0.05
IMG\right_2018_07_16_17_12_23_505.jp,-0.25
IMG\right_2018_07_16_17_12_23_576.jp,-0.07101387
IMG\right_2018_07_16_17_12_23_713.jp,0.0
IMG\right_2018_07_16_17_12_23_781.jp,-0.15
IMG\right_2018_07_16_17_12_23_853.jp,-0.225794
IMG\right_2018_07_16_17_12_23_927.jp,0.0
IMG\right_2018_07_16_17_12_23_998.jp,0.0
IMG\right_2018_07_16_17_12_24_070.jp,0.0
IMG\right_2018_07_16_17_12_24_143.jp,-0.1
IMG\right_2018_07_16_17_12_24_216.jp,-0.25
IMG\right_2018_07_16_17_12_24_289.jp,-0.3426753
IMG\right_2018_07_16_17_12_24_356.jp,-0.1693196
IMG\right_2018_07_16_17_12_24_428.jp,0.0
IMG\right_2018_07_16_17_12_24_501.jp,0.0
IMG\right_2018_07_16_17_12_24_575.jp,-0.2
IMG\right_2018_07_16_17_12_24_647.jp,-0.2928112
IMG\right_2018_07_16_17_12_24_719.jp,-0.101338
IMG\right_2018_07_16_17_12_24_793.jp,0.0
IMG\right_2018_07_16_17_12_24_865.jp,0.0
IMG\right_2018_07_16_17_12_24_938.jp,-0.05
IMG\right_2018_07_16_17_12_25_011.jp,-0.253262
IMG\right_2018_07_16_17_12_25_086.jp,-0.009710268
IMG\right_2018_07_16_17_12_25_158.jp,0.0
IMG\right_2018_07_16_17_12_25_228.jp,0.0
IMG\right_2018_07_16_17_12_25_299.jp,0.0
IMG\right_2018_07_16_17_12_25_371.jp,0.0
IMG\right_2018_07_16_17_12_25_442.jp,0.0
IMG\right_2018_07_16_17_12_25_513.jp,-0.05
IMG\right_2018_07_16_17_12_25_585.jp,-0.25
IMG\right_2018_07_16_17_12_25_657.jp,-0.1209359
IMG\right_2018_07_16_17_12_25_726.jp,0.0
IMG\right_2018_07_16_17_12_25_799.jp,0.0
IMG\right_2018_07_16_17_12_25_874.jp,0.0
IMG\right_2018_07_16_17_12_25_947.jp,0.0
IMG\right_2018_07_16_17_12_26_014.jp,0.0
IMG\right_2018_07_16_17_12_26_085.jp,0.0
IMG\right_2018_07_16_17_12_26_152.jp,-0.05
IMG\right_2018_07_16_17_12_26_221.jp,-0.2
IMG\right_2018_07_16_17_12_26_293.jp,-0.4
IMG\right_2018_07_16_17_12_26_364.jp,-0.6000001
IMG\right_2018_07_16_17_12_26_434.jp,-0.7500002
IMG\right_2018_07_16_17_12_26_502.jp,-0.6880319
IMG\right_2018_07_16_17_12_26_572.jp,-0.4563951
IMG\right_2018_07_16_17_12_26_646.jp,-0.2151169
IMG\right_2018_07_16_17_12_26_716.jp,-0.02929706
IMG\right_2018_07_16_17_12_26_786.jp,0.1
IMG\right_2018_07_16_17_12_26_859.jp,0.25
IMG\right_2018_07_16_17_12_26_931.jp,0.02906417
IMG\right_2018_07_16_17_12_27_003.jp,0.0
IMG\right_2018_07_16_17_12_27_076.jp,0.0
IMG\right_2018_07_16_17_12_27_150.jp,0.0
IMG\right_2018_07_16_17_12_27_224.jp,0.0
IMG\right_2018_07_16_17_12_27_298.jp,0.0
IMG\right_2018_07_16_17_12_27_368.jp,0.0
IMG\right_2018_07_16_17_12_27_435.jp,0.0
IMG\right_2018_07_16_17_12_27_503.jp,0.0
IMG\right_2018_07_16_17_12_27_570.jp,0.0
IMG\right_2018_07_16_17_12_27_638.jp,0.0
IMG\right_2018_07_16_17_12_27_710.jp,0.0
IMG\right_2018_07_16_17_12_27_779.jp,0.0
IMG\right_2018_07_16_17_12_27_852.jp,0.0
IMG\right_2018_07_16_17_12_27_926.jp,0.0
IMG\right_2018_07_16_17_12_27_994.jp,0.0
IMG\right_2018_07_16_17_12_28_061.jp,0.0
IMG\right_2018_07_16_17_12_28_128.jp,0.0
IMG\right_2018_07_16_17_12_28_200.jp,0.0
IMG\right_2018_07_16_17_12_28_271.jp,0.0
IMG\right_2018_07_16_17_12_28_343.jp,0.0
IMG\right_2018_07_16_17_12_28_416.jp,0.0
IMG\right_2018_07_16_17_12_28_489.jp,0.0
IMG\right_2018_07_16_17_12_28_561.jp,0.0
IMG\right_2018_07_16_17_12_28_629.jp,0.0
IMG\right_2018_07_16_17_12_28_704.jp,0.0
IMG\right_2018_07_16_17_12_28_771.jp,0.0
IMG\right_2018_07_16_17_12_28_838.jp,0.0
IMG\right_2018_07_16_17_12_28_906.jp,0.0
IMG\right_2018_07_16_17_12_28_975.jp,0.0
IMG\right_2018_07_16_17_12_29_049.jp,0.0
IMG\right_2018_07_16_17_12_29_116.jp,-0.15
IMG\right_2018_07_16_17_12_29_189.jp,-0.35
IMG\right_2018_07_16_17_12_29_256.jp,-0.2420369
IMG\right_2018_07_16_17_12_29_323.jp,-0.01741297
IMG\right_2018_07_16_17_12_29_393.jp,0.0
IMG\right_2018_07_16_17_12_29_467.jp,-0.05
IMG\right_2018_07_16_17_12_29_542.jp,-0.176239
IMG\right_2018_07_16_17_12_29_610.jp,0.0
IMG\right_2018_07_16_17_12_29_679.jp,0.0
IMG\right_2018_07_16_17_12_29_749.jp,0.0
IMG\right_2018_07_16_17_12_29_817.jp,0.0
IMG\right_2018_07_16_17_12_29_887.jp,0.0
IMG\right_2018_07_16_17_12_29_954.jp,-0.15
IMG\right_2018_07_16_17_12_30_022.jp,-0.3
IMG\right_2018_07_16_17_12_30_091.jp,-0.5000001
IMG\right_2018_07_16_17_12_30_160.jp,-0.5365243
IMG\right_2018_07_16_17_12_30_228.jp,-0.2816858
IMG\right_2018_07_16_17_12_30_301.jp,-0.1177989
IMG\right_2018_07_16_17_12_30_374.jp,0.0
IMG\right_2018_07_16_17_12_30_448.jp,0.0
IMG\right_2018_07_16_17_12_30_518.jp,0.0
IMG\right_2018_07_16_17_12_30_588.jp,0.0
IMG\right_2018_07_16_17_12_30_658.jp,0.0
IMG\right_2018_07_16_17_12_30_728.jp,0.0
IMG\right_2018_07_16_17_12_30_796.jp,0.0
IMG\right_2018_07_16_17_12_30_867.jp,0.0
IMG\right_2018_07_16_17_12_30_937.jp,0.0
IMG\right_2018_07_16_17_12_31_008.jp,0.0
IMG\right_2018_07_16_17_12_31_077.jp,0.0
IMG\right_2018_07_16_17_12_31_148.jp,0.0
IMG\right_2018_07_16_17_12_31_218.jp,0.0
IMG\right_2018_07_16_17_12_31_287.jp,-0.2
IMG\right_2018_07_16_17_12_31_355.jp,-0.1573777
IMG\right_2018_07_16_17_12_31_430.jp,0.0
IMG\right_2018_07_16_17_12_31_498.jp,0.0
IMG\right_2018_07_16_17_12_31_566.jp,0.0
IMG\right_2018_07_16_17_12_31_635.jp,0.0
IMG\right_2018_07_16_17_12_31_703.jp,0.0
IMG\right_2018_07_16_17_12_31_777.jp,0.0
IMG\right_2018_07_16_17_12_31_844.jp,0.0
IMG\right_2018_07_16_17_12_31_911.jp,0.0
IMG\right_2018_07_16_17_12_31_979.jp,0.0
IMG\right_2018_07_16_17_12_32_045.jp,0.0
IMG\right_2018_07_16_17_12_32_119.jp,0.0
IMG\right_2018_07_16_17_12_32_187.jp,0.0
IMG\right_2018_07_16_17_12_32_254.jp,0.0
IMG\right_2018_07_16_17_12_32_322.jp,0.0
IMG\right_2018_07_16_17_12_32_391.jp,-0.1
IMG\right_2018_07_16_17_12_32_458.jp,-0.2500055
IMG\right_2018_07_16_17_12_32_526.jp,-0.0267401
IMG\right_2018_07_16_17_12_32_600.jp,0.0
IMG\right_2018_07_16_17_12_32_668.jp,0.0
IMG\right_2018_07_16_17_12_32_740.jp,0.0
IMG\right_2018_07_16_17_12_32_815.jp,0.0
IMG\right_2018_07_16_17_12_32_889.jp,0.0
IMG\right_2018_07_16_17_12_32_956.jp,0.0
IMG\right_2018_07_16_17_12_33_026.jp,0.0
IMG\right_2018_07_16_17_12_33_095.jp,0.0
IMG\right_2018_07_16_17_12_33_171.jp,0.0
IMG\right_2018_07_16_17_12_33_238.jp,0.1
IMG\right_2018_07_16_17_12_33_306.jp,0.07549702
IMG\right_2018_07_16_17_12_33_375.jp,0.0
IMG\right_2018_07_16_17_12_33_451.jp,0.0
IMG\right_2018_07_16_17_12_33_536.jp,0.0
IMG\right_2018_07_16_17_12_33_599.jp,0.0
IMG\right_2018_07_16_17_12_33_667.jp,0.0
IMG\right_2018_07_16_17_12_33_740.jp,0.0
IMG\right_2018_07_16_17_12_33_814.jp,0.0
IMG\right_2018_07_16_17_12_33_881.jp,0.0
IMG\right_2018_07_16_17_12_33_951.jp,0.0
IMG\right_2018_07_16_17_12_34_017.jp,0.0
IMG\right_2018_07_16_17_12_34_084.jp,0.0
IMG\right_2018_07_16_17_12_34_152.jp,0.0
IMG\right_2018_07_16_17_12_34_226.jp,0.0
IMG\right_2018_07_16_17_12_34_295.jp,0.0
IMG\right_2018_07_16_17_12_34_363.jp,0.0
IMG\right_2018_07_16_17_12_34_430.jp,0.0
IMG\right_2018_07_16_17_12_34_501.jp,0.0
IMG\right_2018_07_16_17_12_34_572.jp,0.0
IMG\right_2018_07_16_17_12_34_647.jp,0.0
IMG\right_2018_07_16_17_12_34_721.jp,-0.15
IMG\right_2018_07_16_17_12_34_789.jp,-0.2535995
IMG\right_2018_07_16_17_12_34_863.jp,-0.08172913
IMG\right_2018_07_16_17_12_34_938.jp,0.0
IMG\right_2018_07_16_17_12_35_012.jp,0.0
IMG\right_2018_07_16_17_12_35_084.jp,0.0
IMG\right_2018_07_16_17_12_35_156.jp,0.0
IMG\right_2018_07_16_17_12_35_224.jp,0.0
IMG\right_2018_07_16_17_12_35_298.jp,0.0
IMG\right_2018_07_16_17_12_35_369.jp,0.0
IMG\right_2018_07_16_17_12_35_437.jp,0.1
IMG\right_2018_07_16_17_12_35_507.jp,0.0
IMG\right_2018_07_16_17_12_35_575.jp,-0.05
IMG\right_2018_07_16_17_12_35_646.jp,-0.25
IMG\right_2018_07_16_17_12_35_714.jp,-0.212411
IMG\right_2018_07_16_17_12_35_781.jp,-0.03600079
IMG\right_2018_07_16_17_12_35_856.jp,0.0
IMG\right_2018_07_16_17_12_35_924.jp,0.0
IMG\right_2018_07_16_17_12_35_993.jp,0.05
IMG\right_2018_07_16_17_12_36_065.jp,0.0467715
IMG\right_2018_07_16_17_12_36_134.jp,0.0
IMG\right_2018_07_16_17_12_36_204.jp,0.0
IMG\right_2018_07_16_17_12_36_273.jp,0.0
IMG\right_2018_07_16_17_12_36_347.jp,0.0
IMG\right_2018_07_16_17_12_36_418.jp,0.0
IMG\right_2018_07_16_17_12_36_489.jp,0.0
IMG\right_2018_07_16_17_12_36_558.jp,0.15
IMG\right_2018_07_16_17_12_36_630.jp,0.1818909
IMG\right_2018_07_16_17_12_36_700.jp,0.01435719
IMG\right_2018_07_16_17_12_36_770.jp,-0.05
IMG\right_2018_07_16_17_12_36_845.jp,-0.03961691
IMG\right_2018_07_16_17_12_36_915.jp,0.0
IMG\right_2018_07_16_17_12_36_982.jp,0.0
IMG\right_2018_07_16_17_12_37_055.jp,0.0
IMG\right_2018_07_16_17_12_37_122.jp,0.0
IMG\right_2018_07_16_17_12_37_192.jp,-0.15
IMG\right_2018_07_16_17_12_37_267.jp,-0.01027312
IMG\right_2018_07_16_17_12_37_339.jp,0.0
IMG\right_2018_07_16_17_12_37_414.jp,0.0
IMG\right_2018_07_16_17_12_37_484.jp,0.0
IMG\right_2018_07_16_17_12_37_552.jp,0.0
IMG\right_2018_07_16_17_12_37_622.jp,0.0
IMG\right_2018_07_16_17_12_37_694.jp,0.0
IMG\right_2018_07_16_17_12_37_766.jp,0.0
IMG\right_2018_07_16_17_12_37_834.jp,0.0
IMG\right_2018_07_16_17_12_37_901.jp,0.0
IMG\right_2018_07_16_17_12_37_970.jp,0.05
IMG\right_2018_07_16_17_12_38_039.jp,0.2
IMG\right_2018_07_16_17_12_38_110.jp,0.3205329
IMG\right_2018_07_16_17_12_38_177.jp,0.1434922
IMG\right_2018_07_16_17_12_38_245.jp,0.0
IMG\right_2018_07_16_17_12_38_313.jp,0.0
IMG\right_2018_07_16_17_12_38_381.jp,-0.1
IMG\right_2018_07_16_17_12_38_457.jp,-0.3
IMG\right_2018_07_16_17_12_38_526.jp,-0.2042403
IMG\right_2018_07_16_17_12_38_598.jp,-0.01294575
IMG\right_2018_07_16_17_12_38_672.jp,0.0
IMG\right_2018_07_16_17_12_38_747.jp,0.0
IMG\right_2018_07_16_17_12_38_817.jp,0.0
IMG\right_2018_07_16_17_12_38_890.jp,-0.1
IMG\right_2018_07_16_17_12_38_960.jp,-0.25
IMG\right_2018_07_16_17_12_39_033.jp,-0.2137399
IMG\right_2018_07_16_17_12_39_106.jp,0.0
IMG\right_2018_07_16_17_12_39_178.jp,0.0
IMG\right_2018_07_16_17_12_39_250.jp,0.0
IMG\right_2018_07_16_17_12_39_320.jp,0.0
IMG\right_2018_07_16_17_12_39_391.jp,0.0
IMG\right_2018_07_16_17_12_39_463.jp,0.0
IMG\right_2018_07_16_17_12_39_533.jp,0.0
IMG\right_2018_07_16_17_12_39_607.jp,0.0
IMG\right_2018_07_16_17_12_39_679.jp,0.0
IMG\right_2018_07_16_17_12_39_752.jp,0.0
IMG\right_2018_07_16_17_12_39_821.jp,0.0
IMG\right_2018_07_16_17_12_39_891.jp,0.0
IMG\right_2018_07_16_17_12_39_964.jp,0.0
IMG\right_2018_07_16_17_12_40_033.jp,0.0
IMG\right_2018_07_16_17_12_40_105.jp,0.0
IMG\right_2018_07_16_17_12_40_176.jp,0.0
IMG\right_2018_07_16_17_12_40_249.jp,0.0
IMG\right_2018_07_16_17_12_40_322.jp,0.0
IMG\right_2018_07_16_17_12_40_396.jp,0.0
IMG\right_2018_07_16_17_12_40_470.jp,0.0
IMG\right_2018_07_16_17_12_40_545.jp,0.0
IMG\right_2018_07_16_17_12_40_622.jp,0.0
IMG\right_2018_07_16_17_12_40_695.jp,0.0
IMG\right_2018_07_16_17_12_40_764.jp,0.0
IMG\right_2018_07_16_17_12_40_840.jp,0.0
IMG\right_2018_07_16_17_12_40_911.jp,0.0
IMG\right_2018_07_16_17_12_40_987.jp,0.0
IMG\right_2018_07_16_17_12_41_060.jp,0.0
IMG\right_2018_07_16_17_12_41_135.jp,0.0
IMG\right_2018_07_16_17_12_41_210.jp,0.0
IMG\right_2018_07_16_17_12_41_286.jp,0.0
IMG\right_2018_07_16_17_12_41_353.jp,0.0
IMG\right_2018_07_16_17_12_41_422.jp,0.15
IMG\right_2018_07_16_17_12_41_493.jp,0.2614844
IMG\right_2018_07_16_17_12_41_570.jp,0.03375799
IMG\right_2018_07_16_17_12_41_646.jp,0.0
IMG\right_2018_07_16_17_12_41_716.jp,0.0
IMG\right_2018_07_16_17_12_41_790.jp,-0.2
IMG\right_2018_07_16_17_12_41_864.jp,-0.3200723
IMG\right_2018_07_16_17_12_41_933.jp,-0.1155413
IMG\right_2018_07_16_17_12_41_999.jp,0.0
IMG\right_2018_07_16_17_12_42_071.jp,0.05
IMG\right_2018_07_16_17_12_42_148.jp,0.1223683
IMG\right_2018_07_16_17_12_42_221.jp,0.0
IMG\right_2018_07_16_17_12_42_293.jp,0.0
IMG\right_2018_07_16_17_12_42_368.jp,0.0
IMG\right_2018_07_16_17_12_42_442.jp,0.0
IMG\right_2018_07_16_17_12_42_512.jp,0.0
IMG\right_2018_07_16_17_12_42_585.jp,0.2
IMG\right_2018_07_16_17_12_42_655.jp,0.1306424
IMG\right_2018_07_16_17_12_42_724.jp,0.0
IMG\right_2018_07_16_17_12_42_794.jp,-0.1
IMG\right_2018_07_16_17_12_42_864.jp,-0.263598
IMG\right_2018_07_16_17_12_42_933.jp,-0.05535237
IMG\right_2018_07_16_17_12_43_004.jp,0.0
IMG\right_2018_07_16_17_12_43_075.jp,0.1
IMG\right_2018_07_16_17_12_43_147.jp,0.03452531
IMG\right_2018_07_16_17_12_43_217.jp,0.0
IMG\right_2018_07_16_17_12_43_290.jp,0.0
IMG\right_2018_07_16_17_12_43_359.jp,0.0
IMG\right_2018_07_16_17_12_43_432.jp,0.0
IMG\right_2018_07_16_17_12_43_502.jp,0.0
IMG\right_2018_07_16_17_12_43_573.jp,0.15
IMG\right_2018_07_16_17_12_43_649.jp,0.1780002
IMG\right_2018_07_16_17_12_43_718.jp,0.0
IMG\right_2018_07_16_17_12_43_789.jp,0.0
IMG\right_2018_07_16_17_12_43_859.jp,-0.05
IMG\right_2018_07_16_17_12_43_932.jp,-0.2446651
IMG\right_2018_07_16_17_12_44_006.jp,-0.02297373
IMG\right_2018_07_16_17_12_44_077.jp,0.0
IMG\right_2018_07_16_17_12_44_153.jp,0.0
IMG\right_2018_07_16_17_12_44_223.jp,0.0
IMG\right_2018_07_16_17_12_44_291.jp,-0.1
IMG\right_2018_07_16_17_12_44_367.jp,-0.2470274
IMG\right_2018_07_16_17_12_44_439.jp,-0.06417823
IMG\right_2018_07_16_17_12_44_510.jp,0.0
IMG\right_2018_07_16_17_12_44_578.jp,0.0
IMG\right_2018_07_16_17_12_44_652.jp,-0.1
IMG\right_2018_07_16_17_12_44_721.jp,-0.25
IMG\right_2018_07_16_17_12_44_797.jp,-0.3069344
IMG\right_2018_07_16_17_12_44_865.jp,-0.07241428
IMG\right_2018_07_16_17_12_44_936.jp,0.0
IMG\right_2018_07_16_17_12_45_009.jp,0.0
IMG\right_2018_07_16_17_12_45_081.jp,0.0
IMG\right_2018_07_16_17_12_45_152.jp,0.0
IMG\right_2018_07_16_17_12_45_222.jp,0.0
IMG\right_2018_07_16_17_12_45_292.jp,0.0
IMG\right_2018_07_16_17_12_45_361.jp,0.0
IMG\right_2018_07_16_17_12_45_436.jp,0.0
IMG\right_2018_07_16_17_12_45_508.jp,0.0
IMG\right_2018_07_16_17_12_45_577.jp,0.0
IMG\right_2018_07_16_17_12_45_652.jp,0.0
IMG\right_2018_07_16_17_12_45_725.jp,0.0
IMG\right_2018_07_16_17_12_45_798.jp,0.0
IMG\right_2018_07_16_17_12_45_866.jp,0.0
IMG\right_2018_07_16_17_12_45_943.jp,0.0
IMG\right_2018_07_16_17_12_46_020.jp,0.0
IMG\right_2018_07_16_17_12_46_094.jp,0.0
IMG\right_2018_07_16_17_12_46_171.jp,0.0
IMG\right_2018_07_16_17_12_46_239.jp,0.0
IMG\right_2018_07_16_17_12_46_310.jp,0.0
IMG\right_2018_07_16_17_12_46_379.jp,0.0
IMG\right_2018_07_16_17_12_46_456.jp,0.0
IMG\right_2018_07_16_17_12_46_530.jp,0.0
IMG\right_2018_07_16_17_12_46_599.jp,0.0
IMG\right_2018_07_16_17_12_46_671.jp,0.0
IMG\right_2018_07_16_17_12_46_740.jp,0.0
IMG\right_2018_07_16_17_12_46_810.jp,0.0
IMG\right_2018_07_16_17_12_46_878.jp,0.0
IMG\right_2018_07_16_17_12_46_946.jp,0.0
IMG\right_2018_07_16_17_12_47_015.jp,0.0
IMG\right_2018_07_16_17_12_47_083.jp,-0.2
IMG\right_2018_07_16_17_12_47_155.jp,-0.1633844
IMG\right_2018_07_16_17_12_47_232.jp,0.0
IMG\right_2018_07_16_17_12_47_299.jp,0.0
IMG\right_2018_07_16_17_12_47_366.jp,0.0
IMG\right_2018_07_16_17_12_47_437.jp,0.0
IMG\right_2018_07_16_17_12_47_519.jp,0.0
IMG\right_2018_07_16_17_12_47_586.jp,0.0
IMG\right_2018_07_16_17_12_47_655.jp,0.0
IMG\right_2018_07_16_17_12_47_726.jp,-0.15
IMG\right_2018_07_16_17_12_47_795.jp,-0.3
IMG\right_2018_07_16_17_12_47_868.jp,-0.5000001
IMG\right_2018_07_16_17_12_47_939.jp,-0.6500001
IMG\right_2018_07_16_17_12_48_011.jp,-0.8500001
IMG\right_2018_07_16_17_12_48_084.jp,-0.809979
IMG\right_2018_07_16_17_12_48_158.jp,-0.6287026
IMG\right_2018_07_16_17_12_48_230.jp,-0.3744849
IMG\right_2018_07_16_17_12_48_301.jp,-0.1899052
IMG\right_2018_07_16_17_12_48_376.jp,0.0
IMG\right_2018_07_16_17_12_48_445.jp,0.0
IMG\right_2018_07_16_17_12_48_512.jp,0.0
IMG\right_2018_07_16_17_12_48_587.jp,0.0
IMG\right_2018_07_16_17_12_48_665.jp,0.0
IMG\right_2018_07_16_17_12_48_741.jp,0.0
IMG\right_2018_07_16_17_12_48_817.jp,0.0
IMG\right_2018_07_16_17_12_48_885.jp,0.0
IMG\right_2018_07_16_17_12_48_953.jp,0.0
IMG\right_2018_07_16_17_12_49_021.jp,0.0
IMG\right_2018_07_16_17_12_49_093.jp,-0.2
IMG\right_2018_07_16_17_12_49_163.jp,-0.4
IMG\right_2018_07_16_17_12_49_239.jp,-0.5500001
IMG\right_2018_07_16_17_12_49_309.jp,-0.7500002
IMG\right_2018_07_16_17_12_49_381.jp,-0.861778
IMG\right_2018_07_16_17_12_49_452.jp,-0.6150856
IMG\right_2018_07_16_17_12_49_524.jp,-0.3966433
IMG\right_2018_07_16_17_12_49_592.jp,-0.2128433
IMG\right_2018_07_16_17_12_49_718.jp,0.0
IMG\right_2018_07_16_17_12_49_785.jp,0.0
IMG\right_2018_07_16_17_12_49_859.jp,0.0
IMG\right_2018_07_16_17_12_49_935.jp,0.0
IMG\right_2018_07_16_17_12_50_010.jp,0.0
IMG\right_2018_07_16_17_12_50_078.jp,0.0
IMG\right_2018_07_16_17_12_50_290.jp,0.0
IMG\right_2018_07_16_17_12_50_352.jp,0.0
IMG\right_2018_07_16_17_12_50_428.jp,0.0
IMG\right_2018_07_16_17_12_50_503.jp,0.0
IMG\right_2018_07_16_17_12_50_579.jp,0.0
IMG\right_2018_07_16_17_12_50_646.jp,0.0
IMG\right_2018_07_16_17_12_50_721.jp,0.0
IMG\right_2018_07_16_17_12_50_795.jp,0.0
IMG\right_2018_07_16_17_12_50_869.jp,-0.15
IMG\right_2018_07_16_17_12_50_945.jp,-0.35
IMG\right_2018_07_16_17_12_51_014.jp,-0.5000001
IMG\right_2018_07_16_17_12_51_093.jp,-0.7
IMG\right_2018_07_16_17_12_51_160.jp,-0.9283149
IMG\right_2018_07_16_17_12_51_235.jp,-0.7031343
IMG\right_2018_07_16_17_12_51_310.jp,-0.4590586
IMG\right_2018_07_16_17_12_51_379.jp,-0.3090586
IMG\right_2018_07_16_17_12_51_453.jp,-0.1090586
IMG\right_2018_07_16_17_12_51_536.jp,0.3995205
IMG\right_2018_07_16_17_12_51_610.jp,0.1779867
IMG\right_2018_07_16_17_12_51_679.jp,0.0
IMG\right_2018_07_16_17_12_51_748.jp,0.0
IMG\right_2018_07_16_17_12_51_822.jp,0.1
IMG\right_2018_07_16_17_12_51_895.jp,0.3
IMG\right_2018_07_16_17_12_51_970.jp,0.4007914
IMG\right_2018_07_16_17_12_52_042.jp,0.2247249
IMG\right_2018_07_16_17_12_52_110.jp,0.0
IMG\right_2018_07_16_17_12_52_180.jp,0.0
IMG\right_2018_07_16_17_12_52_256.jp,0.0
IMG\right_2018_07_16_17_12_52_323.jp,0.0
IMG\right_2018_07_16_17_12_52_395.jp,0.0
IMG\right_2018_07_16_17_12_52_464.jp,0.0
IMG\right_2018_07_16_17_12_52_536.jp,0.0
IMG\right_2018_07_16_17_12_52_604.jp,0.0
IMG\right_2018_07_16_17_12_52_674.jp,0.0
IMG\right_2018_07_16_17_12_52_741.jp,0.0
IMG\right_2018_07_16_17_12_52_813.jp,0.0
IMG\right_2018_07_16_17_12_52_895.jp,0.0
IMG\right_2018_07_16_17_12_52_970.jp,0.0
IMG\right_2018_07_16_17_12_53_044.jp,0.0
IMG\right_2018_07_16_17_12_53_121.jp,-0.15
IMG\right_2018_07_16_17_12_53_197.jp,-0.1978062
IMG\right_2018_07_16_17_12_53_267.jp,0.0
IMG\right_2018_07_16_17_12_53_341.jp,0.0
IMG\right_2018_07_16_17_12_53_408.jp,0.0
IMG\right_2018_07_16_17_12_53_485.jp,0.0
IMG\right_2018_07_16_17_12_53_556.jp,0.0
IMG\right_2018_07_16_17_12_53_626.jp,0.0
IMG\right_2018_07_16_17_12_53_695.jp,-0.15
IMG\right_2018_07_16_17_12_53_772.jp,-0.2696366
IMG\right_2018_07_16_17_12_53_839.jp,-0.09875653
IMG\right_2018_07_16_17_12_53_908.jp,0.0
IMG\right_2018_07_16_17_12_53_980.jp,0.0
IMG\right_2018_07_16_17_12_54_055.jp,0.0
